Image,Class,Mean,Variance,Standard Deviation,Entropy,Skewness,Kurtosis,Contrast,Energy,ASM,Homogeneity,Dissimilarity,Correlation,Coarseness
Image2869,1,2.044540405273437,224.0888739264116,14.969598322146508,0.002720690835236076,7.912376743631407,65.19798064343375,264.23510466988733,0.0434931685541691,0.001891655710881364,0.2754325254591683,8.417069243156199,0.8667442711904362,7.458340731199343e-155
Image2870,1,0.45123291015625,60.70799370136025,7.791533462763297,0.008932650088523173,17.44882781529743,306.47778774379344,52.03,0.07897784499465657,0.0062375,0.2084599529371345,5.540000000000001,0.7883627583536307,7.458340731199349e-155
Image2871,1,0.1387176513671875,13.15885441514854,3.6275135306637436,0.01963061458110685,26.304213581301035,694.7951963529558,16.642857142857142,0.11724830716423933,0.013747165532879815,0.2700318037617177,3.2857142857142856,0.7841918588624458,7.458340731199351e-155
Image2872,0,6.363571166992188,342.28012658746394,18.500814214176195,0.07480192534092801,3.426698663249237,12.1762806593889,128.55175983436854,0.2400112170477307,0.05760538430873289,0.5002899029659589,4.879089026915113,0.9335144936126021,7.458340731199353e-155
Image2873,0,2.113372802734375,122.1359655645892,11.051514175197406,0.1000639373322704,6.008474926218207,37.99209471959836,122.3578947368421,0.2801676578327687,0.07849391649549937,0.5276470720177153,4.524812030075188,0.9351453322225468,7.4583407311993605e-155
Image2874,0,6.440032958984375,361.0703737905586,19.001851851610642,0.2673293775030619,3.353500618315908,11.812615089957838,47.63787737317149,0.4757090858875324,0.2262991343959516,0.6782141268381316,2.2822906940554,0.9791777385305004,7.4583407311993605e-155
Image2875,0,10.172042846679688,540.2730915835001,23.243775329827557,0.18013491163087564,2.8089988158093693,8.876745702157304,78.15836940836941,0.38377236208755,0.1472812259022576,0.6250490541597739,2.9467291967291964,0.9683187285830512,7.4583407311993605e-155
Image2876,1,0.54669189453125,72.10052383076754,8.49120273169635,0.005073122748410369,16.134384010790235,267.8608891969062,126.93846153846157,0.05939786619800193,0.0035281065088757398,0.26222879374054403,8.03076923076923,0.9017165585191156,7.458340731199365e-155
Image2877,1,5.466888427734375,589.3486952360573,24.276505004552394,0.0015110306905519269,4.927660197014667,25.30236513988341,70.0846544071021,0.03238182218874293,0.001048582408263364,0.308045990851746,5.241915028535193,0.9578329533214236,7.458340731199367e-155
Image2878,1,1.267303466796875,191.9014610025056,13.852850284418206,0.0031634968954828216,11.384870255471547,133.23324052944793,176.4705882352941,0.046884010091385465,0.002198110402249135,0.24730821024984906,8.738970588235292,0.8959954516809949,7.4583407311993704e-155
Image2879,1,6.175567626953125,613.805774865754,24.77510393249146,0.0012674802890287734,4.655614869485111,23.068547190008392,98.7788679245283,0.029656739045286245,0.0008795221708002058,0.3143526348601107,6.159496855345912,0.9555964012680986,7.4583407311993746e-155
Image2880,1,2.23834228515625,263.2557218727585,16.225157067737698,0.0020903901103218963,7.67479252930841,60.724579068654975,121.88042588042588,0.038098946272278486,0.0014515297070579625,0.27670388472752416,7.077805077805079,0.9041471022620184,7.458340731199377e-155
Image2881,1,0.0950775146484375,12.379250899649156,3.5184159645569415,0.025053353323549767,37.70910722276436,1440.7164623247845,239.2857142857143,0.13256581816261956,0.017573696145124714,0.20321448636140588,11.095238095238097,0.642918173189339,7.458340731199377e-155
Image2882,1,3.87713623046875,274.27807616780683,16.561342825018954,0.00635083531865927,4.601930751316884,21.670814484443746,58.756706753006476,0.06650963639988126,0.00442353173404441,0.4525860298558185,3.6077705827937097,0.7588683724406559,7.458340731199383e-155
Image2883,1,2.672271728515625,191.0742173876551,13.822959791146582,0.013918149417331438,5.4184158787695385,29.694230020766266,14.400265957446807,0.09873365496249192,0.009748334622252405,0.515116652888145,2.2194148936170213,0.8670896651168754,7.458340731199383e-155
Image2884,1,0.0453948974609375,4.2189173324951526,2.054000324365884,0.09016451301674708,45.29862120601538,2053.2760783615904,5.125,0.25685058345704065,0.06597222222222221,0.5923868778280543,1.375,0.5222914475281172,7.458340731199388e-155
Image2885,0,15.855300903320312,633.1398006040148,25.16226938501404,0.061748825492599024,2.090304532817676,4.868958052203797,70.56821660926141,0.21677247205001549,0.04699030463867475,0.5420931692001545,3.1858017604286264,0.9578486419446776,7.458340731199389e-155
Image2886,0,11.56134033203125,465.8607194651895,21.58380688074255,0.06900456832615894,2.3629289777138496,5.994040729159551,52.02067363530778,0.22987295266129265,0.052841574365220884,0.5359614023121008,2.9350754936120778,0.9638548363692844,7.458340731199392e-155
Image2887,0,7.3215484619140625,300.693558569358,17.340517828754653,0.08309424823360106,2.9173669632554944,9.110302187733184,55.97968362282877,0.253719447829722,0.06437355820701902,0.5494626406849732,2.8843052109181144,0.9558810962855748,7.458340731199393e-155
Image2888,0,3.001190185546875,113.49006256831423,10.653171479344273,0.11716335354425587,4.195521452469576,19.07390916409339,52.54572795625428,0.3045684021928503,0.09276191161430583,0.5915884312637826,2.5544771018455226,0.9411018971251212,7.458340731199396e-155
Image2889,0,0.0786590576171875,3.1456275049848372,1.7735916962437654,0.22373784034491911,23.79004328785992,585.7967865704503,213.6556776556777,0.43035226886001815,0.1852030753129653,0.6703300030595261,5.853479853479853,0.7339542626145115,7.4583407311993986e-155
Image2890,0,1.6826629638671875,117.42708146508512,10.836377691142237,0.22571402952422565,7.514864266229327,60.553038631932964,152.16835016835017,0.4338943227468896,0.188264283311982,0.5881738507390712,4.575757575757576,0.9416165920974626,7.458340731199402e-155
Image2891,0,3.807098388671875,227.91806232678226,15.096955399244651,0.09047583954868113,4.540013392462988,21.502798324032632,65.40058030380611,0.26558431168995794,0.07053502661582874,0.5213942686677523,3.5770609318996414,0.9687242741304228,7.4583407311993986e-155
Image2892,0,5.634323120117188,336.4511803434199,18.342605603987124,0.2400621850844329,3.7274184484728647,14.582971908821984,55.06317757009346,0.44849655197295263,0.2011491571316274,0.6685518987299001,2.5712149532710282,0.9775554155477608,7.458340731199406e-155
Image2893,1,0.3790283203125,43.0123909521426,6.5583832574913306,0.008430392169626771,17.59936575948336,312.95131747473135,126.71634615384615,0.0766973852574222,0.0058824889053254465,0.2720888252916076,5.58173076923077,0.7735807740644219,7.458340731199408e-155
Image2894,1,10.147689819335938,756.2672768352706,27.50031412248359,0.008486599722140565,3.3764280433176315,12.14819511084826,67.66734601449275,0.07784113553604402,0.006059242381540778,0.4135282568662478,4.020153985507246,0.9760033847551952,7.458340731199408e-155
Image2895,1,14.062759399414062,1049.2245191143184,32.39173535200481,0.010393988764949135,3.007032343827549,9.751330181376842,94.36233558478493,0.08643123824704169,0.007470358944916882,0.3775237556577929,5.143174546747245,0.9693971059800046,7.4583407311994135e-155
Image2896,1,14.617080688476562,1125.8323674154517,33.553425569015324,0.0075728419138530595,2.9375640746447567,9.193263548006424,108.41639254385963,0.07350567276295611,0.005403083928334788,0.3633183552840975,5.2837171052631575,0.9630587414898414,7.458340731199416e-155
Image2897,1,8.685806274414062,837.5315491850008,28.940137338737717,0.006450113084091538,3.766017754813213,14.632292123004337,106.90106951871658,0.0676674292190816,0.004578880977119419,0.3426328871024669,5.46969696969697,0.959149199855152,7.458340731199418e-155
Image2898,1,12.533370971679688,932.706475564274,30.5402435413386,0.009348383205281576,3.0060760422016477,9.53989434003802,96.63759213759216,0.08181865321369156,0.006694292013702319,0.3741340753727663,5.0464782964782975,0.9591284560291876,7.45834073119942e-155
Image2899,1,5.7232513427734375,526.2800906312137,22.940795335628923,0.0023316987857531827,4.509648313232692,21.252789838701027,68.06759545923633,0.040281567325781815,0.0016226046662214935,0.3392488919045301,4.435500515995872,0.9582519524352971,7.45834073119942e-155
Image2900,1,2.63330078125,292.12930559889355,17.091790590774668,0.0035915494183524368,6.79176964582593,46.92523436118636,50.06851119894598,0.04997478017135752,0.0024974786531755076,0.3400345793111103,4.027667984189723,0.9599430447071275,7.458340731199425e-155
Image2901,1,7.1009979248046875,543.6438874113096,23.316172228976807,0.004143718157905463,3.8949935425696762,16.09339447739413,118.37301587301589,0.05394244828305629,0.002909787726770202,0.3659531427994384,5.540526849037487,0.9398844205191595,7.458340731199425e-155
Image2902,1,0.7763824462890625,72.2577040955652,8.500453170011891,0.00580234112650781,11.247913945491717,128.64530350977134,105.01724137931036,0.06355131193639223,0.0040387692488366295,0.35079716301217084,5.174329501915709,0.7025954744913407,7.458340731199429e-155
Image2903,1,0.176177978515625,17.20754502977252,4.148197805044079,0.010924686794088034,24.171330027722764,593.2902073975175,346.33928571428567,0.08725366198969671,0.007613201530612245,0.2196675756909469,11.607142857142856,0.7013156745883059,7.458340731199432e-155
Image2904,0,8.8631591796875,417.33997377412834,20.428900454359464,0.07459882689701121,2.777010507064343,8.128011938275906,108.48899297423887,0.2396685327819684,0.05744100560586146,0.5218801944305915,4.13208430913349,0.9324911112343044,7.458340731199432e-155
Image2905,0,3.950973510742188,185.69875381048303,13.627133000396045,0.08502721751881942,4.053791772292988,17.320306661520462,115.98924731182795,0.2569851173072107,0.06604135051740084,0.5207111699532903,4.262903225806451,0.9151792191613752,7.458340731199435e-155
Image2906,0,1.5282440185546875,85.95073646362503,9.27096200313781,0.16929308580050922,6.773077248912437,48.6826646127038,85.99556541019956,0.3712286525947094,0.1378107125072834,0.5678641695050405,3.874564459930313,0.9507125626021548,7.4583407311994375e-155
Image2907,0,3.920669555664064,275.99465305007146,16.613086800774607,0.12128123005955685,4.632222354043707,21.951746562241887,74.96591125499907,0.3101084674600534,0.096167261590423,0.569577508934354,3.5277090078080366,0.973572902549004,7.458340731199445e-155
Image2908,0,5.1479034423828125,344.9464520202462,18.572734101909877,0.23327802490182645,3.9936201614710014,16.382609514281025,51.272558786053494,0.4414389895443981,0.1948683814899792,0.6606119659256321,2.6338468666743893,0.9825244563530604,7.458340731199443e-155
Image2909,0,9.588638305664062,548.5959708028814,23.422125667899607,0.16733360650768714,2.9147942966375906,8.982317426204219,80.1123700346574,0.3688957891405399,0.13608410324562165,0.5900169893500383,3.5897094108237804,0.9703852912076728,7.458340731199445e-155
Image2910,0,12.339141845703125,617.7741623943548,24.855063113867864,0.11181009277530232,2.4498689700618783,6.364993695335884,78.48970622253064,0.2968544097883231,0.08812254061077368,0.5657569253382783,3.4794124450612998,0.9660231636623192,7.458340731199447e-155
Image2911,1,0.1865386962890625,16.377489312719774,4.046911082877875,0.010592337291252859,22.395073076661834,513.1881645383568,41.08148148148149,0.0859067667018015,0.007379972565157752,0.24702916583344034,4.7407407407407405,0.9240161558148332,7.458340731199449e-155
Image2912,1,1.29949951171875,135.18860836614135,11.627063617532215,0.0031592252640363946,10.122081430359168,116.80796981481173,172.63918757467144,0.04685465125717462,0.0021953583444314553,0.2683414095172177,7.790919952210274,0.8976731000231688,7.458340731199451e-155
Image2913,1,0.467010498046875,64.46788146852356,8.029189340682132,0.004663795240489162,17.791750380763535,325.01202461150143,208.28229665071768,0.0569156806381355,0.003239394702502232,0.14513771798156436,10.770334928229666,0.8322621367948573,7.458340731199453e-155
Image2914,1,0.243011474609375,43.484724631082976,6.594294854727303,0.014766719977664296,27.48582834200298,762.6025433580019,136.05,0.1015504800579495,0.0103125,0.2140055740901611,8.549999999999999,0.8227389711645459,7.458340731199457e-155
Image2915,1,3.2000732421875,418.13572947873166,20.448367403749664,0.0016931301758145792,6.956152065968269,50.75045847460265,75.57268170426066,0.03428125749661026,0.0011752046155488972,0.2753039310082818,5.654135338345864,0.9668364117772972,7.458340731199461e-155
Image2916,1,0.03594970703125,7.055887153458342,2.656291993260218,0.14967028474780145,73.9062426411633,5462.396641369897,3.333333333333333,0.3333333333333333,0.1111111111111111,0.5176470588235295,1.3333333333333333,-0.07142857142857145,7.458340731199463e-155
Image2917,1,6.68603515625,894.5523646248621,29.90906826741452,0.0013661076806096555,5.06090970297804,26.750760197659712,137.30386574767758,0.030792496836237325,0.0009481778614096863,0.29398283012528936,6.609829187893318,0.9697459206360882,7.458340731199463e-155
Image2918,1,6.3185882568359375,864.0221835834503,29.394254261393503,0.001582339894827129,5.291171264297546,29.45567010009748,82.0619727449708,0.033143867744912785,0.0010985159690922695,0.2960565379036235,5.703114860480207,0.981906620624502,7.458340731199469e-155
Image2919,1,3.51763916015625,541.0812880571718,23.261154056864253,0.002201145299505674,7.2425520880309975,54.69613453630596,91.64664082687338,0.039102702714267586,0.0015290213595603895,0.2943888704644623,5.862403100775193,0.9787633749177092,7.458340731199472e-155
Image2920,1,2.3197784423828125,324.2684057628665,18.00745417217177,0.0015491854419855725,8.39426645356057,73.5986937631492,171.08378378378382,0.03278709979293305,0.0010749939128317507,0.1817517238394616,9.202702702702704,0.9443614858662724,7.458340731199475e-155
Image2921,1,0.4496307373046875,31.154518002817568,5.581623240851855,0.024356093641031515,12.62670165840265,160.87783715358213,74.9407894736842,0.13175244409529807,0.017358706525084644,0.4852198382765817,3.4627192982456134,0.9255176114510256,7.458340731199476e-155
Image2922,0,3.662063598632813,332.32840591470745,18.22987673887861,0.12571491429785908,5.2907201014284935,28.524251283996968,218.07989417989415,0.3162193558275207,0.09999468099997216,0.5980517932386205,4.403703703703704,0.95002917420054,7.458340731199482e-155
Image2923,0,6.0040283203125,500.7453928762261,22.37734105912108,0.11502100546061553,4.0386937450599305,16.577433342478066,103.3271484375,0.3013777110131111,0.0908285246955023,0.6071742169502788,3.2041015625,0.9738066142582784,7.458340731199479e-155
Image2924,0,8.0728759765625,621.7016155760441,24.933945046382927,0.2287338004855469,3.4390671499723364,12.163991206079665,95.93496977468399,0.4367767927775184,0.1907739667090152,0.6652323410247412,3.0049459607986813,0.9771608888375836,7.458340731199485e-155
Image2925,0,13.0540771484375,863.4601700522153,29.38469278471727,0.11979412726244673,2.7328377751470816,7.92544227700316,103.49130808381256,0.3084195556284717,0.09512262229406401,0.5605771869915085,3.528455284552846,0.971987838981508,7.458340731199485e-155
Image2926,0,16.2513427734375,991.3859743200436,31.48628231976655,0.10301144418424316,2.380649589529603,6.066996310363301,84.43475802804159,0.2845049338883795,0.08094305740683118,0.5548101811719154,3.4786295793758475,0.9757175223835676,7.45834073119949e-155
Image2927,1,0.0965118408203125,17.06229340418851,4.1306529028942265,0.02697460499756622,43.128614040510826,1872.894504947678,202.63333333333333,0.13743685418725535,0.01888888888888889,0.11413567828806707,12.033333333333333,0.4990626480707031,7.458340731199492e-155
Image2928,1,0.4381256103515625,85.98161950600199,9.272627432718409,0.010432524549302212,21.3906099888462,461.0762482286184,199.0555555555556,0.08529438595319315,0.007275132275132274,0.16846664850425908,10.722222222222221,0.6910983927753406,7.458340731199494e-155
Image2929,1,5.225189208984375,743.0874627346216,27.259630641933164,0.001568893390361648,5.58757815575457,32.16616850354879,43.88547608600263,0.032993894159030215,0.0010885970517772881,0.2990083486074351,4.371654234313295,0.9696597455146501,7.458340731199496e-155
Image2930,1,8.058914184570312,1002.4948008245376,31.662198294252054,0.008212363950649391,4.4247482964601765,20.49706969011965,89.02307692307693,0.07660260289348314,0.005867958770056671,0.3607622738402202,4.793706293706293,0.9801726933370334,7.458340731199498e-155
Image2931,1,8.030899047851562,982.6531889346213,31.347299547722148,0.01013642507086577,4.361798042471667,19.83899199380492,128.43361810205494,0.08524804669606187,0.007267229465493944,0.3858932338899228,4.720849688293696,0.9699289206845134,7.4583407311995e-155
Image2932,1,8.04827880859375,962.5021691247744,31.02421907356855,0.016014231356987433,4.305378810478446,19.272204955883073,149.53802197802196,0.10781267101951993,0.011623572032363229,0.40218046680446734,4.8694505494505504,0.9683527893975776,7.458340731199502e-155
Image2933,1,5.892059326171875,745.1280043031697,27.29703288460432,0.012884055344352864,4.9733140132692775,25.344888237260804,146.775,0.09623207287986724,0.00926061185075608,0.4014241559463007,4.730128205128205,0.9631205287577562,7.458340731199504e-155
Image2934,1,4.846160888671875,573.2865823492835,23.94340373358148,0.02746725970582489,5.32436892496662,29.24686485485573,155.37938005390836,0.14226809372884588,0.02024021049323968,0.457508466618351,4.1536388140161735,0.9672195978352937,7.458340731199506e-155
Image2935,1,1.509613037109375,185.6833724318662,13.626568622799585,0.0047713399843947145,9.417459557140235,90.86483939710452,53.89641943734016,0.05764413130222325,0.0033228458735879533,0.33066980462953266,4.599744245524297,0.9520177171001718,7.458340731199508e-155
Image2936,0,8.129196166992188,476.5129794501184,21.829177250874988,0.08368274838288606,3.0094506291799044,9.19108210703251,117.37188902488779,0.25364736166602864,0.06433698408013715,0.6117258459259209,3.0454916360669118,0.944057877478878,7.458340731199511e-155
Image2937,0,2.916732788085937,185.71854003562336,13.627858967410223,0.14322235934291347,4.893273391164112,24.088038980698986,190.9076923076923,0.3380511970560958,0.11427861183105932,0.6434097589143204,4.0107226107226115,0.9134618504615216,7.458340731199512e-155
Image2938,0,7.2324371337890625,827.8651967462398,28.772646676074828,0.0938074625344689,4.296341197315616,18.77155427370863,287.5678030303029,0.2706131230202636,0.0732314623507803,0.5256716651674161,5.782575757575757,0.9584750160361568,7.458340731199522e-155
Image2939,0,8.271896362304688,840.0696392747561,28.983954859107065,0.0883061715572646,3.8222184000897057,14.824064606909213,194.195987654321,0.2618966063886484,0.0685898324378906,0.5426420486052397,4.644135802469135,0.9654743047958698,7.458340731199522e-155
Image2940,0,9.88336181640625,979.4371237477478,31.29596018254989,0.12950002908747846,3.540134723443986,12.860859752947519,161.46068981535248,0.32138450350067604,0.10328799909037599,0.5741929496843816,4.26570665427941,0.9746490639931686,7.458340731199525e-155
Image2941,1,0.466949462890625,68.92925791709368,8.302364597937968,0.013247867589467364,18.068388272853348,330.24714723448864,1114.0046296296296,0.0968909700761868,0.009387860082304527,0.2629281719865379,11.393518518518515,0.7395472369846712,7.458340731199525e-155
Image2942,1,5.984161376953125,798.9821183308603,28.26627174444589,0.0019272290302388786,5.119250511613216,26.97074239744558,254.60784313725486,0.03660680376728283,0.0013400580820563525,0.2980994415812505,7.430672268907562,0.907914058581312,7.458340731199525e-155
Image2943,1,1.1927337646484375,214.1141808311721,14.63264093836694,0.003911585875244082,12.626225477445312,162.19894376269883,154.52941176470586,0.052137693661553734,0.0027183391003460203,0.3058489391628748,6.2282352941176455,0.9085847027137032,7.458340731199529e-155
Image2944,1,0.28826904296875,62.494222338807496,7.9053287305973265,0.012707015030530596,27.7382157167387,775.7402607149388,192.63636363636363,0.09409984900123013,0.00885478158205431,0.15215238375901016,10.740259740259745,0.8169219384675581,7.458340731199531e-155
Image2945,1,5.249725341796875,809.8719657237567,28.45824951966928,0.0018135106285713267,5.821911390756125,35.10903732752463,111.1851851851852,0.035488459068031115,0.0012594307270233196,0.2852715976018042,6.208333333333332,0.9552684857452228,7.458340731199535e-155
Image2946,1,3.088531494140625,483.99215736542686,21.999821757583103,0.0026468840858085963,7.406863536460242,55.804460952015496,117.7738095238095,0.04288285530856673,0.0018389392794154688,0.32036654813783216,5.823015873015872,0.9334961923774776,7.458340731199537e-155
Image2947,1,1.786529541015625,272.7977095972281,16.516588921361098,0.002628699053247161,9.581567300611663,93.707913819468,86.04761904761904,0.04272195501525872,0.001825165440325789,0.2713010106978512,5.868027210884353,0.9304940396963352,7.458340731199539e-155
Image2948,1,3.751251220703125,456.14272389892545,21.357498072080574,0.002423226922742931,6.052937797090786,37.64307911147113,72.55694879832811,0.04104934247735709,0.001685048517823353,0.3043909686904043,5.044932079414839,0.932291769590496,7.4583407311995435e-155
Image2949,1,2.156005859375,258.1156861517793,16.06597915322248,0.005086893522834628,7.652530341720723,59.04940086759417,18.799090909090904,0.059502066079831176,0.003540495867768595,0.35865022058324514,3.0663636363636364,0.9317698837532872,7.458340731199545e-155
Image2950,0,21.469757080078125,1479.0108362796427,38.45790993124356,0.054943602162454135,2.209023728912737,5.1035495628444725,169.032144326262,0.20386455212503046,0.04156075561313929,0.4959062885004935,4.718575542104953,0.956543889705361,7.458340731199549e-155
Image2951,0,17.870285034179688,1342.8769322897956,36.6452852668634,0.06933451927406205,2.4476373569652656,6.199974744488468,171.05659603554338,0.2303537860118409,0.053062866729989035,0.5170298580190605,4.640601503759399,0.9601480212096496,7.458340731199549e-155
Image2952,0,12.386077880859375,1006.0391290068626,31.71811988448973,0.07264443807726595,2.932715422134245,8.798202496478012,204.7072546230441,0.236187969277436,0.055784756831399065,0.5051064118612745,5.3361782835467055,0.9507602216490174,7.458340731199553e-155
Image2953,0,4.950729370117188,456.2089859772989,21.35904927606327,0.1888470433443961,4.651986897242092,22.122774646623483,294.9841326439651,0.3937953448849196,0.1550747736530328,0.57545308891552,6.140845070422535,0.9417548412973122,7.458340731199558e-155
Image2954,0,3.8228912353515625,202.287840286624,14.222792984734893,0.10444514206492896,4.2286554524368976,18.498125666479908,61.66089552238807,0.2863940708581057,0.08202156382267768,0.5693212854858423,3.1495522388059696,0.9637944626178516,7.4583407311995625e-155
Image2955,0,5.098892211914063,265.15881381232003,16.283697792955994,0.2377616678248004,3.6813717294940553,14.113798308438113,55.434135364375976,0.4461287991338965,0.19903090541665253,0.6880899908144862,2.2156828803877446,0.9703958677508936,7.458340731199561e-155
Image2956,0,9.3155517578125,445.7624636110077,21.11308749593502,0.12217935868064035,2.7975095595905457,8.399594659072783,89.09005151120212,0.3115126667926882,0.0970401415722924,0.5804397167322538,3.3929125550797496,0.9552733505383814,7.4583407311995625e-155
Image2957,0,12.45660400390625,560.3402121921865,23.67150633551204,0.0997043110724116,2.427631898410413,6.66182164025753,114.04371002132194,0.27942897702339314,0.07808055320033998,0.5514957625335567,3.8046908315565036,0.9425012712820496,7.458340731199568e-155
Image2958,0,15.036865234375,631.1963986485263,25.123622323393693,0.09618185720643604,2.1480339414229057,5.094980538064728,65.87269068959209,0.2742439236522847,0.07520972966020016,0.5479729113091485,3.3028169014084514,0.9666776173863192,7.458340731199568e-155
Image2959,1,1.4644775390625,113.06906210750958,10.633393724842016,0.003934971960945562,7.645490500722867,59.972649169624425,63.31743421052632,0.052312586978716866,0.0027366067564058173,0.3300097669794048,4.899671052631579,0.8827202570767065,7.458340731199568e-155
Image2960,1,0.3064727783203125,43.90139028588956,6.625812424592893,0.007329597033967621,22.274444301546588,508.2962723577048,275.5078125,0.07138932375975418,0.005096435546875,0.13901550228801027,13.0078125,0.7607508147747841,7.458340731199571e-155
Image2961,1,4.628692626953125,550.7210089820288,23.467445727689004,0.0013436323198502884,5.764230248407579,35.377237860666966,131.60208012326657,0.030537302919451267,0.0009325268695943267,0.2818634499634356,6.672187981510015,0.9571972227060506,7.458340731199574e-155
Image2962,1,6.173858642578125,777.2403057710053,27.87902985706291,0.001697943126229831,5.08101041747467,27.107115767897664,118.16449004975124,0.034387932525000345,0.0011825299033439768,0.29217956677762336,5.837997512437812,0.966298718957282,7.458340731199574e-155
Image2963,1,0.1878509521484375,36.6602776641686,6.054773130693553,0.030511688959461207,32.28203480194255,1042.736412133896,12.535714285714285,0.1467113993317409,0.02152423469387755,0.4270494754896789,2.3928571428571423,0.6938126986105053,7.458340731199577e-155
Image2964,1,7.9875335693359375,1069.0161876933194,32.69581299942424,0.0011362423604955822,4.572617165744424,21.65868391837543,131.68990384615387,0.02807665069661944,0.0007882983143399809,0.2674690282664248,6.560096153846155,0.9606797434835552,7.458340731199581e-155
Image2965,1,9.300155639648438,1175.3225341052887,34.28297732264934,0.01243238345453094,4.184439848873492,18.248948724198183,251.76624165148758,0.09467419694792104,0.008963203567733743,0.3791273641849944,6.179923092491398,0.9539694521717268,7.458340731199584e-155
Image2966,1,8.544143676757812,1168.029903616376,34.17645247266568,0.03507155233367006,4.454028740304752,20.56293979304029,393.9503267973858,0.16167441711986552,0.026138617151048267,0.42108597067491255,7.050544662309369,0.9502574451216396,7.458340731199584e-155
Image2967,1,6.698822021484375,1043.6174476115714,32.3050684508108,0.03583315997356778,5.301854490162018,29.20956758087912,527.3330314009661,0.16356487573955486,0.026753468575696014,0.3766275915161556,9.087862318840582,0.9471575786515792,7.458340731199588e-155
Image2968,1,4.1644287109375,707.3585408021588,26.59621290338455,0.09053902771323982,6.9346565121636,50.140934984276974,918.4848484848483,0.2658964355924027,0.07070091446074478,0.4157385328936664,12.760249554367206,0.9350227606728868,7.458340731199592e-155
Image2969,1,0.4679107666015625,87.76675340446457,9.368391185495225,0.04434817489622237,21.032743349690346,457.244577164306,3382.5741626794256,0.18178670087572127,0.03304640461527896,0.3069204097339568,27.82775119617225,0.7576381846563369,7.458340731199592e-155
Image2970,0,3.3636932373046875,222.25072199249874,14.908075730707125,0.11838013909940225,5.256149570088902,30.37335461324988,160.02758620689656,0.30651230244052763,0.09394979154739347,0.5160684277206977,4.878927203065135,0.9374677151591864,7.45834073119959e-155
Image2971,0,4.8868255615234375,306.0965358495251,17.495614760548573,0.12486295415591812,4.047078446076285,16.839692472278042,48.81242370812425,0.3150551371367291,0.0992597394362432,0.5598791600244905,3.2220263122202635,0.9802284554912032,7.458340731199598e-155
Image2972,0,6.58428955078125,406.48514097613037,20.16147665663729,0.2590761890049218,3.6185367969868083,14.215564964963939,84.88922250316054,0.4676905741706112,0.21873447316803601,0.6430676706284183,3.256953223767383,0.9685048090085719,7.458340731199592e-155
Image2973,0,9.874954223632812,511.2450149027017,22.61072787202353,0.15281004045264138,2.9599537334856896,9.586547155250043,71.51577930442251,0.3513766292803611,0.12346553560442836,0.5722678090327653,3.51524259338772,0.9696852886850588,7.458340731199602e-155
Image2974,0,13.564697265625,646.1876774232569,25.420221820890088,0.11130750973523712,2.3566456564769505,5.986426108435247,66.77706237424547,0.29649638106402804,0.08791010398406532,0.5290881541148119,3.7734406438631787,0.9711775845658268,7.4583407311996056e-155
Image2975,0,16.677597045898438,753.226541343919,27.44497297036233,0.0808874591305219,2.1576955292184765,5.122859674839669,84.09880594294049,0.25032476165654954,0.06266248629840833,0.4939945539400792,4.36441527663841,0.9634288095570448,7.458340731199611e-155
Image2976,1,0.038909912109375,3.6587768835406114,1.9127929536519657,0.040264829815756485,50.16482379979495,2550.4787117651194,309.7142857142857,0.16835875742536846,0.02834467120181405,0.251397515964139,11.904761904761903,0.3081692195477754,7.4583407311996155e-155
Image2977,1,0.1170501708984375,16.224822746576788,4.0280048096516445,0.02200326670678977,34.84886253701014,1226.9979627799287,124.625,0.12412890924805192,0.01540798611111111,0.18284965588313795,8.25,0.7515969852793599,7.458340731199617e-155
Image2978,1,2.1243896484375,315.03242466049596,17.74915278711905,0.0020046066563747986,9.130807487920183,87.99402868216524,146.16875,0.03731144726785899,0.0013921440972222221,0.2091831341118904,8.75625,0.960573419276508,7.458340731199621e-155
Image2979,1,3.346923828125,520.0232483569162,22.80401825023205,0.0015764022866299873,7.570645158516775,60.5643329105044,182.55084175084176,0.03308926734483754,0.0010948996134181321,0.230018057864022,9.011447811447812,0.9669523036983512,7.458340731199621e-155
Image2980,1,2.6026763916015625,425.1547012017966,20.61927984197791,0.001981836868888137,8.565473876208737,76.50340048811003,194.14109848484853,0.03709535470795624,0.001376065340909091,0.22328879228916088,9.438446969696967,0.9526012557359748,7.458340731199624e-155
Image2981,1,3.776626586914064,574.5303121000253,23.96936194603489,0.001932455035240637,6.9878579541367065,51.43270628184603,183.77645659928646,0.03669509340389295,0.0013465298799204275,0.2389286603560344,8.504161712247324,0.9624228839425076,7.458340731199627e-155
Image2982,1,4.477874755859375,674.7119046515826,25.9752171242433,0.0018612545694619,6.336205845473889,42.110737549813855,199.1765306122449,0.035990187935813066,0.0012952936276551439,0.2682253011242228,8.06734693877551,0.9499952526449492,7.458340731199631e-155
Image2983,1,5.02874755859375,713.631721644866,26.71388630740324,0.02311049655806541,5.883789784348756,36.32839491015428,303.9384044526901,0.13036375840182182,0.016994709504648566,0.32689692968538586,8.655287569573282,0.9594891269894714,7.458340731199635e-155
Image2984,1,1.40057373046875,207.1681708988144,14.393337726143107,0.006041189092694285,11.006989093335829,126.52611880856648,315.22470238095235,0.06529839225569904,0.004263880031179137,0.2376786345133791,10.861607142857142,0.9396896614416592,7.458340731199639e-155
